c1,ecosystem_tenure,review_tenure,reviews,added_lines,removed_lines,no_files,sources,blocking_tenure,blocking_activity
819,1,0,6,36,0,6,0,0,1
820,1,0,6,12,12,6,0,0,1
821,2,0,6,18,6,6,0,0,1
822,2,0,6,0,36,6,0,0,1
823,2,0,12,216,150,12,0,0,1
824,2,0,6,48,0,6,0,0,1
825,2,0,6,6,6,6,0,0,1
826,2,0,6,18,18,6,0,0,1
827,3,0,6,18,12,6,0,0,1
829,4,4,420,470,470,420,1,0,1
830,0,0,10,10,10,10,1,0,1
831,0,0,14,14,14,14,1,0,1
832,1,1,140,6860,140,140,1,0,1
833,2,2,180,90,360,180,1,0,1
834,0,0,12,12,12,12,1,0,1
835,12,9,120,1104,432,120,1,0,1
836,0,0,10,10,10,10,1,0,1
838,0,0,10,10,10,10,1,0,1
839,35,3,423,10395,1287,423,1,0,1
840,0,0,20,40,40,20,1,0,1
841,4,3,108,1944,648,108,1,0,1
842,0,0,50,190,730,50,1,0,1
843,0,0,20,20,20,20,0,0,1
844,0,0,60,1932,336,60,0,0,1
845,0,0,60,150,150,60,1,0,1
846,0,0,10,380,0,10,1,0,1
847,0,0,54,2349,81,54,0,0,1
848,7,7,63,1395,117,63,1,0,1
849,0,0,10,40,0,10,1,0,1
850,0,0,30,800,30,30,1,0,1
851,8,3,20,490,330,20,1,2,2
854,1,1,350,24150,13482,350,1,0,1
855,0,0,20,210,20,20,1,0,1
856,37,37,21,63,203,21,1,0,1
857,0,0,100,140,600,100,1,0,1
858,0,0,60,1670,0,60,0,0,1
862,1,1,30,19040,0,30,0,0,1
863,1,1,10,10,10,10,0,0,1
864,6,6,40,1320,540,40,0,0,1
865,0,0,100,90,230,100,1,0,1
866,0,0,170,120,570,170,1,0,1
867,0,0,50,650,650,50,0,0,1
868,1,1,10,1810,4060,10,0,0,1
869,1,1,200,120,760,200,1,0,1
870,1,1,60,30,160,60,1,0,1
871,1,1,240,144,648,240,1,0,1
872,1,1,432,360,1248,432,1,0,1
873,1,1,60,230,120,60,1,1,1
874,16,16,150,1275,5775,150,1,0,1
875,0,0,132,1760,2068,132,0,0,1
876,0,0,10,180,100,10,1,0,1
877,0,0,36,288,36,36,1,0,1
878,0,0,480,600,1824,480,1,0,1
879,0,0,600,528,1488,600,1,0,1
880,1,1,140,560,140,140,1,0,1
881,0,0,63,84,147,63,0,0,1
882,0,0,72,1296,18,72,1,0,1
883,0,0,6,78,24,6,0,0,1
884,0,0,24,720,24,24,0,0,1
885,0,0,12,90,12,12,1,0,1
886,0,0,30,50,230,30,1,0,1
887,3,3,42,126,21,42,1,0,1
888,0,0,888,672,1944,888,1,0,1
890,1,1,10,10,10,10,1,0,1
891,1,0,12,36,0,12,1,0,1
892,1,0,24,368,0,24,1,0,1
893,1,0,8,112,0,8,1,0,1
894,0,0,10,10,0,10,1,0,1
895,0,0,24,552,168,24,1,0,1
896,3,3,10,10,10,10,1,0,1
897,1,0,10,20,50,10,1,0,1
898,1,1,10,30,30,10,0,0,1
899,1,1,10,140,100,10,1,0,1
900,1,1,10,0,180,10,1,0,1
901,1,1,150,4410,7230,150,1,1,2
902,1,0,10,700,60,10,1,0,1
903,0,0,10,80,80,10,0,0,1
904,1,1,740,630,2400,740,1,0,1
905,1,1,360,850,1840,360,1,0,1
906,1,1,120,100,380,120,1,0,1
907,1,1,160,120,590,160,1,0,1
908,1,0,50,400,80,50,1,0,1
909,0,0,70,25606,13580,70,1,0,1
910,0,0,121,97196,0,121,0,0,1
911,0,0,10,50,50,10,0,0,1
912,0,0,10,2260,670,10,1,0,1
913,1,1,539,748,1166,539,1,0,1
914,0,0,24,72,24,24,1,0,1
915,0,0,36,18,1170,36,1,0,1
916,0,0,18,36,36,18,1,0,1
917,39,38,3450,8004,2254,3450,1,0,1
918,3,3,24,24,24,24,0,0,1
919,1,1,40,0,30,40,1,0,1
920,1,1,18,5364,4338,18,0,0,1
921,0,0,24,448,96,24,1,0,1
922,1,1,48,528,0,48,1,0,1
923,1,1,640,59920,16880,640,1,0,1
924,0,0,10,40,10,10,1,0,1
925,6,1,20,490,330,20,1,0,1
926,1,1,660,704,2552,660,1,0,1
927,0,0,10,20,0,10,0,0,1
928,6,6,348,1334,0,348,1,0,1
929,1,0,120,80,410,120,1,0,1
930,0,0,330,250,840,330,1,0,1
931,83,76,483,3680,7429,483,0,0,1
932,1,1,660,352,2244,660,1,0,1
933,0,0,10,90,130,10,1,0,1
934,1,1,616,792,7128,616,1,0,1
935,1,1,220,130,720,220,1,0,1
936,1,1,190,170,730,190,1,0,1
937,1,1,170,120,490,170,1,0,1
938,1,1,180,160,360,180,1,0,1
939,35,35,102,102,102,102,1,0,1
940,1,1,220,250,1020,220,1,0,1
941,1,1,200,150,740,200,1,0,1
942,5,1,72,24208,832,72,1,0,1
943,3,3,504,972,972,504,1,0,1
944,2,2,504,62937,43617,504,1,1,1
945,7,7,44,220,308,44,1,0,1
946,2,0,36,36,36,36,1,0,1
947,2,2,1580,3300,3300,1580,1,0,1
948,1,1,20,40,50,20,1,0,1
949,0,0,20,2040,30,20,1,0,1
950,0,0,48,56,264,48,1,0,1
951,0,0,18,18,18,18,1,0,1
952,2,0,24,24,24,24,1,0,1
953,0,0,10,30,10,10,1,0,1
954,4,0,30,10,160,30,1,0,1
955,0,0,10,60,40,10,1,0,1
956,4,1,10,10,10,10,1,0,1
957,5,5,10,330,30,10,1,0,1
958,21,8,48,504,60,48,1,0,1
959,0,0,10,20,20,10,1,0,1
960,0,0,10,2140,120,10,1,0,1
961,13,13,55200,80,6340,55200,1,4,3
962,0,0,24,72,0,24,1,0,1
963,4,4,384,984,408,384,0,0,1
964,5,5,48,1176,792,48,1,0,1
965,21,8,40,420,50,40,1,0,1
966,5,5,12,396,36,12,1,0,1
967,5,0,6,198,18,6,1,0,1
968,13,8,18,54,96,18,1,0,1
969,2,0,10,10,10,10,1,0,1
970,0,0,54,3006,360,54,1,0,1
971,153,5,72,324,12,72,1,0,1
972,6,5,3468,11424,11628,3468,1,0,1
973,0,0,30,120,0,30,1,0,1
974,0,0,144,1392,48,144,1,0,1
975,1,1,12,360,12,12,1,0,1
976,12,8,8,32,8,8,1,0,1
977,20,13,6,54,0,6,1,0,1
979,22,22,10,90,10,10,1,0,1
980,1,1,176,627,660,176,1,0,1
981,8,8,10,10,10,10,0,0,1
982,2,1,10,10,10,10,1,0,1
983,2,1,24,24,24,24,1,0,1
984,0,0,24,0,456,24,1,0,1
985,153,5,48,216,8,48,1,0,1
986,7,7,10,20,20,10,1,0,1
987,11,11,16,168,32,16,1,0,1
988,6,4,8,80,16,8,1,0,1
989,2,2,10,29680,0,10,0,0,1
990,2,2,10,12910,0,10,0,0,1
991,1,1,10,50470,0,10,0,0,1
992,1,1,10,11770,0,10,0,0,1
993,1,1,10,54000,0,10,0,0,1
994,1,1,730,70,15130,730,1,0,1
996,2,0,10,10,10,10,1,0,1
997,0,0,20,550,20,20,1,0,1
998,1,1,2166,8436,8626,2166,1,0,2
999,1,1,30,110,10,30,0,0,1
1000,1,1,50,220,220,50,1,0,1
1001,1,0,192,192,24,192,1,0,1
1002,3,0,20,1450,1280,20,0,0,1
1003,0,0,420,21900,6580,420,1,0,1
1004,2,1,80,1510,40,80,1,0,1
1005,0,0,6,102,84,6,1,0,1
1006,3,3,24,48,96,24,1,0,1
1007,0,0,10,10,0,10,1,0,1
1008,0,0,50,280,10,50,1,0,1
1009,3,3,48,2544,1008,48,1,3,2
1010,3,3,48,816,0,48,1,3,2
1011,1,1,140,448,448,140,1,0,1
1012,1,1,156,2184,988,156,1,0,1
1013,0,0,30,1970,1970,30,1,0,1
1014,3,3,195,60,1170,195,1,0,1
1015,1,1,20,850,0,20,0,0,1
1016,3,3,27,297,27,27,1,3,2
1017,3,3,96,960,192,96,1,3,2
1018,0,0,6,348,348,6,0,0,1
1019,0,0,6,36,6,6,0,0,1
1020,0,0,24,90,120,24,0,0,1
1021,0,0,12,432,288,12,0,0,1
1022,0,0,6,72,54,6,0,0,1
1023,1,0,6,282,108,6,0,0,1
1024,1,0,6,66,66,6,0,0,1
1025,1,0,18,120,54,18,0,0,1
1026,1,0,12,168,6,12,0,0,1
1027,1,0,6,6,6,6,0,0,1
1028,1,0,18,66,24,18,0,0,1
1029,1,0,6,6,126,6,0,0,1
1030,1,0,6,6,6,6,0,0,1
1031,1,0,36,156,132,36,0,0,1
1032,1,0,6,0,174,6,0,0,1
1033,1,0,18,42,54,18,0,0,1
1034,2,0,6,120,54,6,0,0,1
1035,3,0,6,96,1056,6,0,0,1
1036,3,0,66,282,342,66,0,0,1
1037,5,0,12,144,42,12,0,0,1
1038,0,0,96,1080,1320,96,0,0,1
1039,6,0,6,12,6,6,0,0,1
1040,4,4,100,1000,50,100,1,0,1
1041,1,1,10,3870,490,10,0,0,1
1042,1,1,18,2880,18,18,0,0,1
1043,0,0,10,60,0,10,1,0,1
1044,2,2,24,24,24,24,1,0,1
1045,2,2,72,288,288,72,1,0,1
1046,2,2,24,24,24,24,0,0,1
1047,2,2,1104,13968,14016,1104,1,0,1
1048,2,2,48,48,48,48,1,0,1
1049,2,2,672,20064,17208,672,1,0,1
1050,2,2,648,19128,19512,648,1,0,1
1051,2,2,432,8496,8208,432,1,0,1
1052,2,2,1152,26424,27264,1152,1,0,1
1053,2,2,360,2712,3312,360,1,0,1
1054,2,2,168,1416,1536,168,1,0,1
1055,2,2,24,24,24,24,1,0,1
1056,2,2,1584,28752,28752,1584,1,0,1
1057,2,2,72,192,192,72,1,0,1
1058,2,2,48,96,96,48,1,0,1
1059,2,2,24,24,24,24,1,0,1
1060,2,2,672,5208,5880,672,1,0,1
1061,2,2,168,3432,3216,168,1,0,1
1062,2,2,24,24,24,24,0,0,1
1063,2,2,144,1848,1848,144,1,0,1
1064,2,2,192,3048,3048,192,1,0,1
1065,2,2,48,384,384,48,1,0,1
1066,2,2,24,24,24,24,0,0,1
1067,2,2,24,1032,1128,24,1,0,1
1068,2,2,96,456,456,96,1,0,1
1069,2,2,24,24,24,24,1,0,1
1070,2,2,120,336,288,120,1,0,1
1071,2,2,48,240,48,48,1,0,1
1072,2,2,48,96,96,48,1,0,1
1073,2,2,312,2328,2256,312,1,0,1
1074,2,2,264,3504,3264,264,1,0,1
1075,2,2,12,108,72,12,0,0,1
1076,6,6,24,24,24,24,0,0,1
1077,1,1,120,120,120,120,1,0,1
1078,1,1,10,20,20,10,0,0,1
1079,1,1,56,616,96,56,1,0,1
1080,1,1,10,40600,0,10,0,0,1
1081,1,1,10,13600,0,10,0,0,1
1082,1,1,10,38840,0,10,0,0,1
1083,1,1,24,114624,0,24,0,0,1
1084,2,2,70,70,140,70,1,0,1
1085,2,2,50,50,100,50,1,0,1
1086,2,2,80,120,240,80,1,0,1
1087,0,0,30,30,50,30,1,0,1
1088,0,0,90,860,1200,90,1,0,1
1089,7,6,30,760,60,30,1,0,1
1090,6,6,128,1280,64,128,1,0,1
1091,1,1,1248,10544,10824,1248,1,0,1
1092,1,1,70,180,160,70,1,0,1
1093,1,1,12,96,84,12,1,0,1
1094,1,1,10,20,20,10,1,0,1
1095,1,1,10,10,10,10,1,0,1
1096,1,1,60,920,890,60,1,0,1
1097,1,1,10,40,40,10,1,0,1
1098,1,1,180,3120,3120,180,1,0,1
1099,1,1,620,8360,9250,620,1,0,1
1100,1,1,10,10,10,10,1,0,1
1101,1,1,10,10,10,10,1,0,1
1102,1,1,20,90,100,20,0,0,1
1103,1,1,500,12800,13610,500,1,0,1
1104,1,1,40,270,280,40,1,0,1
1105,1,1,20,2340,50,20,0,0,1
1106,1,1,27,234,324,27,0,1,1
1107,1,1,10,170,40,10,0,0,1
1108,1,1,18,72,36,18,1,1,1
1109,10,10,30,100,160,30,1,0,1
1110,11,11,10,110,80,10,1,0,1
1111,30,1,10,120,70,10,1,1,1
1112,2,1,88,924,44,88,1,0,1
1113,5,4,44,176,0,44,1,0,1
1114,0,0,10,10,230,10,0,0,1
1115,5,4,44,3080,3080,44,1,0,1
1116,0,0,384,5768,6120,384,1,0,1
1117,3,1,192,2208,1080,192,1,0,1
1118,24,0,14,182,336,14,1,0,1
1119,5,4,352,4664,4004,352,1,0,1
1120,8,4,176,6160,5632,176,1,0,1
1121,0,0,14,28,56,14,1,0,1
1122,8,0,30,20,20,30,1,0,1
1123,1,1,260,1976,1716,260,1,0,1
1124,0,0,30,0,360,30,1,0,1
1125,0,0,78,2379,858,78,1,0,1
1126,0,0,12,12,12,12,0,0,1
1127,56,56,51,51,51,51,0,0,1
1128,0,0,24,186,492,24,0,0,1
1129,3,1,78,3042,1248,78,1,0,1
1130,29,29,527,439983,335575,527,1,0,1
1131,3,0,8,32,24,8,1,0,1
1132,3,0,12,468,192,12,1,0,1
1133,10,8,50,140,0,50,1,0,1
1134,0,0,10,10,10,10,1,0,1
1135,0,0,10,4550,2880,10,1,0,1
1136,0,0,39,1027,0,39,1,0,2
1137,4,4,10,10,10,10,0,0,1
1138,2,1,12,120,24,12,1,0,1
1139,3,2,160,1840,900,160,1,0,1
1140,1,1,560,33866,14210,560,1,0,1
1141,0,0,10,100,130,10,1,0,1
1142,0,0,50,520,520,50,0,0,1
1143,0,0,8,8,8,8,0,0,1
1144,1,1,336,1560,744,336,1,1,2
1145,3,3,20,30,30,20,0,0,1
1146,19,19,390,390,390,390,0,0,1
1147,1,1,24,24,96,24,1,0,1
1148,29,29,48,388,272,48,1,0,1
1149,30,30,18,294,36,18,1,0,1
1150,1,1,60,60,120,60,1,0,1
1151,1,1,32,32,128,32,1,0,1
1152,1,1,10,150,130,10,1,0,1
1153,1,1,40,0,700,40,1,0,1
1154,1,1,10,0,170,10,1,0,1
1155,1,1,27,207,225,27,0,1,1
1157,15,15,468,288886,174876,468,1,0,1
1158,0,0,120,224,24,120,1,0,1
1159,28,28,234,221884,215618,234,1,0,1
1160,1,1,10,50,10,10,1,0,1
1161,23,23,30,390,720,30,1,0,1
1162,0,0,10,50,20,10,0,0,1
1163,0,0,135,1863,594,135,1,0,2
1164,22,22,180,315,270,180,1,0,1
1165,4,3,72,408,264,72,1,0,1
1166,0,0,77,440,1254,77,0,0,1
1167,0,0,60,100,10,60,1,0,1
1168,0,0,48,36,468,48,0,0,1
1169,2,2,10,10,10,10,1,0,1
1170,0,0,108,810,162,108,1,0,2
1171,2,2,96,1192,1240,96,1,0,1
1172,5,2,10,20,20,10,1,0,1
1173,4,2,10,90,20,10,1,0,1
1174,25,21,180,3170,2650,180,1,0,1
1175,0,0,10,140,30,10,1,0,1
1176,0,0,176,27764,9724,176,1,0,1
1177,0,0,10,10,40,10,1,0,1
1178,0,0,40,520,0,40,0,0,1
1179,0,0,12,84,48,12,1,0,1
1180,2,2,176,1056,0,176,1,0,1
1181,0,0,10,230,0,10,1,0,1
1182,0,0,40,210,200,40,1,0,1
1183,0,0,10,80,10,10,1,0,1
1184,0,0,20,300,0,20,1,0,1
1185,11,2,16,96,224,16,1,1,1
1186,0,0,6,6,6,6,0,0,1
1187,11,9,12,72,168,12,1,9,1
1188,0,0,6,18,18,6,0,0,1
1189,0,0,90,740,950,90,1,0,1
1190,0,0,18,18,18,18,0,0,1
1191,0,0,6,6,6,6,0,0,1
1192,1,0,6,12,12,6,0,0,1
1193,0,0,300,50300,45000,300,1,0,2
1194,1,0,6,6,6,6,0,0,1
1195,0,0,60,200,230,60,1,0,1
1196,0,0,10,20,20,10,1,0,1
1197,1,1,20,0,0,20,0,0,1
1198,1,1,90,2340,36,90,0,0,1
1199,1,1,70,940,0,70,0,0,1
1200,0,0,20,10,90,20,1,0,1
1201,37,37,44,44,418,44,1,0,1
1202,2,2,24,41256,0,24,0,0,1
1203,1,1,190,1050,1050,190,1,0,1
1204,2,2,27,189,54,27,1,0,1
1205,8,3,4335,7650,25347,4335,1,0,1
1206,1,1,20,550,2310,20,0,0,1
1207,2,2,12,24,24,12,1,0,1
1208,2,2,12,24,24,12,1,0,1
1209,1,1,10,100,20,10,1,0,1
1210,2,2,768,13056,13080,768,0,0,1
1211,0,0,24,72,48,24,1,0,1
1212,1,0,176,2376,1672,176,1,0,1
1213,0,0,44,660,396,44,0,0,2
1214,0,0,90,28620,0,90,1,0,1
1216,0,0,24,72,0,24,1,0,1
1217,0,0,220,153890,8756,220,1,0,1
1219,0,0,6,336,0,6,0,0,1
1220,0,0,18,216,288,18,1,0,1
1221,32,32,12,24,24,12,1,0,1
1222,1,1,10,110,80,10,1,0,1
1223,1,1,21,231,399,21,0,0,1
1224,0,0,28,154,154,28,0,0,1
1225,1,0,10,0,20,10,0,0,1
1226,0,0,10,20,20,10,1,0,1
1227,5,5,10,10,40,10,1,0,1
1228,69,69,2700,47350,215050,2700,1,0,1
1229,69,69,10048,800768,1478848,10048,1,63,2
1230,3,3,12,60,60,12,1,1,1
1231,1,1,24,96,96,24,0,0,1
1232,1,1,748,968,968,748,1,0,1
1233,1,1,187,0,715,187,1,0,1
1234,1,1,12,24,24,12,0,1,1
1235,1,1,152,0,784,152,1,0,1
1236,17,17,22,69476,25784,22,1,16,1
1237,0,0,130,920,1110,130,1,0,1
1238,0,0,80,770,770,80,1,0,1
1239,4,4,10,130,10,10,1,0,1
1240,0,0,50,460,180,50,1,0,1
1242,0,0,130,350,410,130,1,0,1
1243,0,0,70,0,260,70,1,0,1
1244,1,1,6,6,6,6,0,0,1
1245,1,1,1000,1632,4768,1000,1,0,1
1246,1,1,152,0,1288,152,1,0,1
1247,1,1,120,20,630,120,1,0,1
1248,29,1,40,2370,580,40,1,0,1
1249,4,4,98196,1303386,1191036,98196,0,0,1
1250,1,0,120,520,280,120,1,0,1
1251,3,3,24,252,48,24,1,0,1
1252,3,3,20,210,40,20,1,0,1
1253,30,30,232,67367,6496,232,1,0,1
1254,36,36,240,43830,9030,240,1,0,1
1255,6,5,243,21492,12798,243,1,0,1
1256,0,0,24,0,192,24,0,0,1
1257,0,0,672,4584,24,672,1,0,1
1258,84,0,110,1220,290,110,0,0,1
1259,0,0,10,850,890,10,0,0,1
1260,84,84,8911,72695,36314,8911,0,0,1
1261,21,21,208,4316,1716,208,1,0,1
1262,17,17,988,3055,41197,988,0,0,1
1263,21,21,140,770,420,140,1,0,1
1264,0,0,10,5100,5100,10,1,0,1
1265,5,1,10545,51135,51060,10545,1,0,1
1266,4,4,42,63,63,42,0,0,1
1267,0,0,190,0,2120,190,1,0,1
1268,4,4,105,294,294,105,1,0,1
1269,5,0,20,120,150,20,1,0,1
1270,1,1,10,30,50,10,1,0,1
1271,1,1,20,60,30,20,1,0,1
1272,1,0,6,30,732,6,0,0,1
1273,1,0,6,234,552,6,0,0,1
1274,1,0,18,174,0,18,0,0,1
1275,1,0,6,126,42,6,0,0,1
1276,1,0,30,126,42,30,0,0,1
1277,1,0,42,378,24,42,0,0,1
1278,1,0,18,186,30,18,0,0,1
1279,1,0,6,12,84,6,0,0,1
1280,4,4,189,1080,837,189,1,0,1
1281,1,0,6,90,354,6,0,0,1
1282,1,0,6,54,36,6,0,0,1
1283,1,0,24,480,552,24,0,0,1
1284,1,0,12,618,738,12,0,0,1
1285,2,0,12,168,456,12,0,0,1
1286,2,0,6,126,114,6,0,0,1
1287,2,0,12,72,156,12,0,0,1
1288,2,0,24,126,96,24,0,0,1
1289,2,0,24,168,0,24,0,0,1
1290,2,0,6,204,6,6,0,0,1
1291,2,0,12,228,18,12,0,0,1
1292,2,0,12,60,54,12,0,0,1
1293,2,0,12,228,276,12,0,0,1
1294,2,0,12,18,126,12,0,0,1
1295,2,0,18,192,192,18,0,0,1
1296,3,2,10,220,20,10,1,0,1
1297,0,0,18,102,66,18,1,0,1
1298,0,0,6,24,0,6,1,0,1
1299,0,0,6,420,420,6,1,0,1
1300,0,0,48,636,552,48,1,0,1
1301,3,3,48,1692,1548,48,1,0,1
1302,0,0,720,20,0,720,1,0,1
1303,0,0,18,18,18,18,0,0,1
1304,1,1,10,540,70,10,0,0,1
1305,1,1,20,180,0,20,0,0,1
1306,1,1,30,1260,1350,30,1,0,1
1307,1,1,10,270,270,10,0,0,1
1308,19,19,27,2385,2052,27,1,0,1
1309,1,1,10,50,150,10,1,0,1
1310,2,2,100,100,100,100,0,0,1
1311,62,0,48,496,680,48,1,0,1
1312,1,0,27,594,54,27,1,0,1
1313,0,0,6,150,6,6,0,0,1
1314,0,0,6,54,54,6,0,0,1
1315,1,0,6,6,6,6,0,0,1
1316,0,0,6,84,18,6,1,0,1
1317,0,0,12,138,6,12,1,0,1
1318,0,0,6,66,36,6,1,0,1
1320,0,0,10,10,0,10,1,0,1
1321,0,0,48,728,344,48,1,0,1
1322,1,1,12,24,0,12,0,0,1
1323,3,1,6,12,12,6,0,0,1
1324,3,1,6,12,12,6,0,0,1
1325,3,1,6,0,24,6,0,0,1
1326,2,1,6,0,36,6,0,0,1
1327,2,1,6,6,78,6,0,0,1
1328,2,1,6,0,72,6,0,0,1
1329,2,1,6,18,18,6,0,0,1
1330,15,15,88,352,176,88,1,0,1
1331,1,1,24,816,336,24,1,0,1
1332,0,0,72,180,72,72,1,0,1
1334,0,0,10,2270,2270,10,0,0,1
1335,1,1,81,54,54,81,1,0,1
1336,31,31,12,12,48,12,1,0,1
1337,1,1,24,288,480,24,1,0,1
1338,1,0,6,24,24,6,0,0,1
1339,2,0,6,6,6,6,0,0,1
1340,0,0,10,100,60,10,1,0,1
1341,0,0,160,350,350,160,1,0,1
1342,0,0,40,290,20,40,1,0,1
1343,0,0,20,60,220,20,1,0,1
1344,0,0,20,60,60,20,1,0,1
1345,0,0,24,168,12,24,1,0,1
1346,1,0,36,108,192,36,1,0,1
1347,1,0,30,90,160,30,1,0,1
1348,8,8,14,126,0,14,1,0,1
1349,3,3,10,200,0,10,0,0,1
1350,3,3,10,10,10,10,1,0,1
1351,6,6,10,100,80,10,1,0,1
1352,7,7,30,100,20,30,1,0,1
1353,8,8,10,30,60,10,1,0,1
1354,9,9,12,12,0,12,1,0,1
1355,9,9,70,500,580,70,1,0,1
1356,14,14,40,20,220,40,1,0,1
1357,0,0,36,1746,1656,36,1,0,1
1359,0,0,12,48,12,12,1,0,1
1360,0,0,10,40,10,10,1,0,1
1361,0,0,10,100,10,10,1,0,1
1362,6,6,30,230,90,30,1,0,1
1363,0,0,10,0,260,10,1,0,1
1364,1,1,24,320,40,24,1,0,1
1365,1,1,6,48,48,6,0,0,1
1366,0,0,6,18,0,6,0,0,1
1367,0,0,6,330,648,6,0,0,1
1368,0,0,12,60,354,12,0,0,1
1369,0,0,8,304,560,8,0,0,1
1370,0,0,30,234,114,30,0,0,1
1371,0,0,6,54,18,6,0,0,1
1372,1,1,30,30,70,30,0,0,1
1373,28,28,24,216,312,24,1,0,1
1374,13,13,24,0,144,24,1,0,1
1375,9,9,96,960,0,96,1,0,1
1376,1,1,30,30,30,30,1,0,2
1377,1,1,630,16660,10500,630,1,0,1
1378,0,0,10,190,40,10,1,0,1
1379,10,10,44,352,0,44,1,0,1
1380,10,0,50,2150,1830,50,1,0,1
1381,0,0,10,130,150,10,1,0,1
1382,15,15,437490,1470015,1403820,437490,1,0,1
1383,5,2,80,260,1670,80,1,0,1
1384,1,1,120,384,1152,120,1,0,1
1385,2,2,8,8,8,8,1,0,1
1386,0,0,6,24,6,6,0,0,1
1387,0,0,20,0,250,20,1,0,1
1388,6,6,64,3456,2560,64,0,2,1
1389,4,3,10,20,0,10,1,0,1
1390,6,6,10,20,0,10,1,0,1
1391,3,3,27,108,0,27,1,0,1
1392,0,0,10,0,150,10,1,0,1
1393,4,3,20,200,40,20,1,0,1
1394,2,2,168,480,192,168,1,0,1
1395,2,1,70,200,80,70,1,0,1
1396,4,3,20,200,40,20,1,0,1
1397,0,0,144,1116,450,144,1,0,1
1399,6,6,10,20,0,10,1,0,1
1400,3,3,10,40,0,10,1,0,1
1401,5,5,10,10,0,10,1,0,1
1402,18,18,96,1024,344,96,0,0,1
1403,0,0,60,350,1460,60,1,0,1
1404,1,1,210,9968,17500,210,1,0,1
1405,1,1,24,24,120,24,1,0,1
1406,2,2,12,864,0,12,0,0,1
1407,1,1,80,150,1600,80,1,0,1
1408,1,1,64,1509232,292768,64,0,0,1
1409,1,1,8,8,8,8,1,0,1
1410,7,6,10,10,0,10,1,0,1
1411,1,1,64,1509232,292768,64,0,0,1
1412,1,1,12,12,12,12,1,0,1
1413,0,0,10,0,30,10,1,0,1
1414,0,0,50,140,0,50,1,0,1
1415,1,1,24,80,96,24,0,0,1
1416,4,4,410,10830,9570,410,0,0,1
1417,1,1,570,1120,1140,570,1,0,1
1418,0,0,10,20,10,10,1,0,1
1419,2,0,20,400,0,20,0,0,1
1420,0,0,10,63500,0,10,0,0,1
1421,0,0,120,288,288,120,0,0,1
1422,0,0,6,0,126,6,0,0,1
1423,0,0,6,0,120,6,0,0,1
1424,0,0,6,0,324,6,0,0,1
1425,0,0,56,1320578,256172,56,0,0,2
1426,0,0,10,92780,0,10,0,0,1
1427,0,0,10,91090,0,10,0,0,1
1428,0,0,15,45,45,15,0,0,1
1429,0,0,12,36,36,12,0,0,1
1430,0,0,6,12,12,6,0,0,1
1431,0,0,6,0,54,6,0,0,1
1432,0,0,60,1060,260,60,1,0,1
1433,0,0,48,744,744,48,0,0,1
1434,0,0,18,18,18,18,1,0,1
1435,13,0,162,9954,9972,162,1,0,1
1436,2,2,252,392,392,252,1,0,1
1437,0,0,72,18,2214,72,0,0,1
1438,0,0,24,0,36,24,1,0,1
1439,2,2,880,1144,1144,880,1,0,1
1440,1,0,10,150,240,10,1,0,1
1441,1,0,16,96,88,16,1,0,1
1442,3,3,20,510,480,20,1,0,1
1443,0,0,18,108,54,18,1,0,1
1444,5,3,168,9528,48,168,1,0,1
1445,0,0,40,100,70,40,0,0,1
1446,14,3,48,336,216,48,1,0,1
1447,17,17,704,9372,1056,704,1,0,1
1448,0,0,8,56,160,8,1,0,1
1449,2,2,280,360,360,280,1,0,1
1450,2,2,480,696,696,480,1,0,1
1451,0,0,380,840,880,380,1,0,1
1452,1,1,72,4950,1854,72,0,1,1
1453,0,0,6,0,24,6,0,0,1
1454,0,0,6,6,6,6,0,0,1
1455,0,0,6,12,12,6,0,0,1
1456,0,0,6,0,18,6,0,0,1
1457,0,0,14,14,14,14,1,0,1
1458,6,6,10,60,0,10,1,0,1
1459,2,1,10,10,0,10,1,0,1
1460,2,2,30,30,0,30,1,0,1
1461,2,2,600,1170,1170,600,1,0,1
1462,0,0,170,10290,10290,170,1,0,1
1463,1,1,44,396,44,44,1,0,1
1464,3,3,552,4807,3542,552,1,0,1
1465,2,2,1300,1560,1560,1300,1,0,1
1466,3,3,384,2280,312,384,1,0,1
1467,1,1,10,10,40,10,1,0,1
1468,1,1,36,24,144,36,1,0,1
1469,0,0,12,636,0,12,0,0,1
1470,1,0,12,72,240,12,0,0,1
1471,1,0,24,96,84,24,0,0,1
1472,1,0,36,132,264,36,0,0,1
1473,0,0,20,260,0,20,0,0,1
1474,0,0,98,280,112,98,1,0,1
1475,1,1,10,10,0,10,1,0,1
1476,0,0,8,120,192,8,1,0,1
1477,0,0,10,20,40,10,1,0,1
1478,0,0,10,20,20,10,1,0,1
1479,9,9,12,156,12,12,0,0,1
1480,4,4,150,380,380,150,1,0,1
1481,2,2,20,120,120,20,1,0,1
1482,0,0,16,96,88,16,1,0,1
1483,1,1,10,10,10,10,1,1,1
1484,1,1,85,1955,0,85,0,1,4
1485,0,0,425,5899,1020,425,1,0,4
1486,1,1,24,1008,144,24,1,0,1
1487,0,0,100,170,170,100,1,0,1
1488,0,0,190,340,340,190,1,0,1
1489,0,0,100,130,130,100,1,0,1
1490,0,0,200,220,220,200,1,0,1
1491,0,0,100,110,110,100,1,0,1
1492,1,1,20,410,390,20,1,0,1
