change_id,ecosystem_tenure,review_tenure,reviews,added_lines,removed_lines,no_files,sources,blocking_tenure,blocking_activity
1192,0,0,48,784,208,48,1,0,1
1193,0,0,15,805,15,15,1,0,1
1194,0,0,5,10,5,5,1,0,1
1195,0,0,3,3,3,3,0,0,1
1196,97,34,1045,27702,0,1045,1,1,1
1197,97,95,241600,13398532,43488,241600,1,41,2
1198,0,0,7,7,0,7,0,0,1
1199,5,4,1287,3640,3562,1287,1,0,1
1200,0,0,132,0,0,132,0,0,1
1201,0,0,24,144,48,24,1,0,2
1202,0,0,15,70,30,15,0,0,1
1203,0,0,24,696,16,24,1,0,1
1204,0,0,3,21,0,3,0,0,1
1205,11,11,176,6325,121,176,1,0,1
1206,11,11,624,5760,11040,624,1,0,1
1207,5,5,42,84,42,42,0,0,1
1208,0,0,66,1650,1155,66,0,0,1
1209,0,0,10,10,10,10,0,0,1
1210,0,0,33,88,33,33,0,0,1
1211,12,12,220,264,1914,220,1,0,1
1212,0,0,36,52,1220,36,0,0,1
1213,0,0,5,5,5,5,0,0,1
1214,0,0,5,5,5,5,0,0,1
1215,0,0,190,2490,2720,190,1,0,1
1216,4,4,875,3000,2975,875,1,0,1
1217,307,307,14744,446044,18468,14744,0,4,2
1218,0,0,5,5,5,5,0,0,1
1219,1,1,8,64,16,8,0,0,1
1220,0,0,8,16,16,8,0,0,1
1221,14,14,104,1118,0,104,0,1,3
1222,22,19,77,11550,4690,77,0,19,1
1223,0,0,25,0,2830,25,0,0,1
1224,0,0,6,462,456,6,1,0,1
1225,3,3,112,1736,1008,112,1,0,1
1226,0,0,5,5,5,5,0,0,1
1227,11,1,16,128,32,16,1,0,1
1228,8,8,48,192,192,48,0,0,1
1229,26,25,1936,3264,3792,1936,0,0,1
1230,0,0,12,372,312,12,1,0,1
1231,148,148,112,4172,896,112,1,0,1
1232,0,0,3,24,21,3,0,0,1
1233,11,11,360,3510,6372,360,1,0,2
1234,0,0,5,0,5,5,1,0,1
1235,0,0,5,20,40,5,0,0,1
1236,0,0,70,60,1115,70,0,0,1
1237,0,0,16,32,0,16,1,0,1
1238,83,83,39,2379,390,39,1,74,2
1239,0,0,32,5032,5040,32,0,0,1
1240,0,0,224,192,14256,224,0,0,1
1241,0,0,280,1180,1190,280,1,0,1
1242,26,25,7511,11397,28275,7511,0,25,2
1243,0,0,10,440,10,10,0,0,1
1244,0,0,416,0,5024,416,0,0,1
1245,8,5,600,26500,23840,600,0,0,1
1246,8,4,400,11540,20,400,1,0,1
1247,13,1,120,2500,7540,120,0,0,1
1248,0,0,5,0,25,5,0,0,1
1249,18,18,936,44928,3744,936,1,14,2
1250,182,12,16,0,32,16,0,0,1
1251,0,0,20,0,480,20,0,0,1
1252,1,1,16,0,80,16,0,0,1
1253,1,1,530,4430,18730,530,1,0,1
1254,0,0,10,85,85,10,0,0,1
1255,0,0,10,10,10,10,0,0,1
1256,8,8,80,2016,3456,80,1,0,1
1257,0,0,15,20,25,15,0,0,1
1258,77,77,2720,5576,2720,2720,1,0,1
1259,0,0,10,0,75,10,0,0,1
1260,85,84,4032,119328,19296,4032,1,0,1
1261,85,84,4888,245810,4183,4888,1,0,1
1262,140,139,1848,19880,1120,1848,1,0,1
1263,140,139,1568,88543,21854,1568,1,0,1
1264,0,0,45,10,525,45,0,0,1
1265,1,0,1170,188628,177462,1170,1,0,1
1266,0,0,30,270,30,30,1,0,1
1267,0,0,10,0,10,10,1,0,1
1268,141,139,3366,226185,7497,3366,1,0,1
1269,0,0,25,35,75,25,0,0,1
1270,4,4,22,462,0,22,1,4,2
1271,95,85,672,54936,27328,672,1,0,1
1272,13,13,648,396,396,648,1,1,2
1273,0,0,42,378,42,42,1,0,1
1274,61,11,144,17008,4112,144,1,0,1
1275,0,0,70,112,112,70,1,0,1
1276,83,83,18,1116,198,18,1,74,2
1277,1,1,1008,3080,20342,1008,0,0,1
1278,0,0,5,100,0,5,0,0,1
1279,0,0,20,695,55,20,0,0,1
1280,5,5,28,1036,1148,28,0,0,1
1281,0,0,10,10,5,10,0,0,1
1282,11,11,36,72,36,36,1,0,1
1283,193,193,6237,25146,28644,6237,1,13,4
1284,1,1,5,5,5,5,0,0,1
1285,5,5,48,608,48,48,1,0,1
1286,8,8,19350,5268795,5361975,19350,1,0,1
1287,238,238,85,170,425,85,1,0,1
1288,1,1,32,632,0,32,0,1,1
1289,1,1,11,44,0,11,0,1,1
1290,3,3,18,108,0,18,0,0,1
1291,50,50,285,3420,2337,285,1,1,1
1292,1,1,360,6140,5670,360,1,0,1
1293,1,1,16,32,32,16,1,1,1
1294,1,1,10,50,50,10,0,1,1
1295,0,0,432,8304,4304,432,1,0,1
1296,6,6,90,4320,0,90,1,0,1
1297,6,6,16,0,192,16,1,0,1
1298,6,6,640,688,656,640,1,0,2
1299,10,10,396,0,57057,396,0,0,1
1300,62,62,64,1856,2368,64,1,21,3
1301,3,3,30,150,60,30,1,0,1
1302,32,32,42,1008,42,42,1,0,1
1303,3,0,1406,1805,1235,1406,1,0,1
1304,0,0,56,560,196,56,1,0,1
1305,61,0,6,1110,1032,6,0,0,1
1306,339,339,126,126,0,126,0,0,2
1307,348,348,414,3852,828,414,1,0,1
1308,0,0,2394,25683,19929,2394,1,0,1
1309,0,0,66,99,99,66,1,0,1
1310,0,0,108,909,306,108,1,0,1
1311,0,0,6,54,12,6,1,0,1
1312,0,0,12,60,36,12,1,0,1
1313,0,0,60,930,20,60,1,0,1
1314,5,4,630,6720,16737,630,1,0,1
1315,61,61,14,2590,2408,14,0,0,1
1316,31,4,54,36,1080,54,1,0,1
1317,10,5,18,54,72,18,0,0,1
1318,6,6,18,1674,0,18,1,0,1
1319,123,123,726,9724,14300,726,1,0,1
1320,14,14,192,320,256,192,1,0,1
1321,3,3,7,0,56,7,1,0,1
1322,3,3,14,21,14,14,1,0,1
1323,5,5,308,1204,658,308,1,0,1
1324,74,74,3441,51467,46102,3441,1,0,1
1325,0,0,180,675,0,180,0,0,1
1326,0,0,168,756,756,168,0,0,1
1327,0,0,12,60,30,12,1,0,1
1328,0,0,16,40,24,16,0,0,1
1329,0,0,76,1197,342,76,1,0,1
1330,0,0,5,25,10,5,1,0,1
1331,3,3,6,0,6,6,0,0,1
1332,3,3,114,2584,912,114,1,0,1
1333,3,3,6,6,12,6,0,0,1
1334,284,284,936,936,0,936,0,179,3
1335,0,0,6,6,6,6,0,0,1
1336,3,3,12,24,12,12,0,0,1
1337,46,3,5,40,55,5,1,0,1
1338,0,0,5,10,10,5,0,0,1
1339,0,0,6,12,24,6,1,0,1
1340,0,0,10,445,70,10,1,0,1
1341,1,1,14,238,42,14,0,0,1
1343,0,0,3,3,3,3,0,0,1
1344,1,1,5,65,65,5,0,0,1
1345,1,1,5,115,115,5,0,0,1
1346,0,0,93,978,1209,93,1,0,1
1347,0,0,84,558,1386,84,1,0,1
1348,5,5,36,1812,1116,36,1,0,1
1349,0,0,126,210,2940,126,0,0,1
1350,20,20,20,160,20,20,1,0,2
1351,3,3,4,20,8,4,1,3,1
1352,0,0,18,240,24,18,1,0,1
1353,0,0,5,5,5,5,0,0,1
1354,0,0,8,160,0,8,0,0,1
1355,3,3,14,469,0,14,1,0,1
1356,2,2,32,0,0,32,0,0,1
1357,3,3,3,1944,1839,3,1,0,1
1358,0,0,8,16,16,8,1,0,1
1359,16,16,4042,142373,25800,4042,1,5,2
1360,3,3,36,204,24,36,1,0,1
1361,3,3,20,570,75,20,1,2,1
1362,5,5,48,2372,256,48,1,2,1
1363,79,79,5379,94347,3729,5379,0,1,1
1364,1,1,192,384,1152,192,0,0,1
1365,-2,0,10,75,75,10,0,0,1
1366,-2,0,10,10,10,10,0,0,1
1367,78,78,918,39834,6894,918,0,0,1
1368,1,0,21,308,126,21,1,0,1
1369,1,0,468,2844,1278,468,1,0,1
1370,0,0,5,15,5,5,0,0,1
1371,798,798,66,913,0,66,1,3,2
1372,74,74,180,2370,30,180,1,0,1
1373,64,64,77,4873,528,77,1,0,1
1374,2,2,40,60,60,40,1,0,1
1375,25,25,12,120,12,12,0,0,1
1376,109,83,855,17993,475,855,1,0,1
1377,0,0,26,208,52,26,1,0,1
1378,0,0,40,720,60,40,1,0,1
1379,0,0,48,864,72,48,1,0,1
1380,2,2,1360,2464,2240,1360,1,0,1
1381,0,0,5,55,55,5,0,0,1
1382,0,0,96,664,512,96,1,0,1
1383,0,0,112,4784,16,112,1,0,1
1384,0,0,588,24144,5196,588,1,0,1
1385,0,0,16,10544,0,16,1,0,1
1386,0,0,10,120,200,10,1,0,1
1388,0,0,15,267,423,15,1,0,1
1389,0,0,3,3,3,3,0,0,1
1390,0,0,3,21,0,3,0,0,1
1391,0,0,10,65,5,10,0,0,1
1392,0,0,22,44,66,22,1,0,1
1393,56,56,480,12480,3600,480,1,0,1
1394,2,1,336,6288,5392,336,1,0,1
1395,2,2,64,64,64,64,0,0,2
1396,0,0,5,5,5,5,0,0,1
1397,0,0,21,1521,594,21,1,0,1
1398,0,0,475,3116,4731,475,1,0,1
1399,0,0,50,1230,625,50,0,0,1
1400,2,2,20,20,20,20,1,0,1
1401,0,0,5,5,5,5,1,0,1
1402,0,0,20,320,400,20,0,0,1
1403,3,2,231,16093,0,231,1,0,1
1404,3,3,72,1380,216,72,1,0,1
1405,3,0,6,240,0,6,0,0,1
1406,0,0,42,728,112,42,1,0,1
1407,3,3,36,279,117,36,1,0,1
1408,0,0,6,6,0,6,0,0,1
1409,0,0,5,30,30,5,1,0,1
1410,0,0,5,10,0,5,0,0,1
1411,0,0,24,48,16,24,1,0,1
1412,0,0,10,0,0,10,0,0,1
1413,0,0,10,40,5,10,0,0,1
1414,3,3,10,30,30,10,0,0,1
1415,49,49,39,2730,2691,39,1,0,1
1416,0,0,3,6,6,3,0,0,1
1417,3,3,12,90,0,12,0,0,1
1418,0,0,297,2331,2331,297,0,0,1
1419,0,0,5,5,5,5,1,0,1
1420,0,0,144,504,504,144,0,0,1
1421,5,5,72,144,144,72,1,0,1
1422,4,4,14,28,28,14,0,0,1
1423,0,0,1422,20844,12600,1422,1,0,2
1424,0,0,21,112,7,21,1,0,1
1427,21,21,20,2880,2400,20,0,1,1
1428,3,3,5,45,30,5,1,0,1
1429,0,0,6,99,0,6,0,0,1
1430,0,0,3,3,0,3,0,0,1
1431,0,0,3,18,3,3,0,0,1
1432,2,2,36,216,0,36,0,0,1
1433,1,1,60,540,590,60,0,0,1
1434,3,3,54,0,126,54,1,1,1
1435,2,2,18,180,108,18,1,0,1
1436,122,122,2430,75300,0,2430,0,0,1
1437,1,1,240,5080,480,240,1,0,1
1438,0,0,40,620,150,40,1,0,1
1439,0,0,108,1674,405,108,1,0,1
1440,0,0,16,32,32,16,1,0,1
1441,0,0,32,208,16,32,0,0,1
1442,0,0,32,208,224,32,1,0,1
1443,0,0,5,10,0,5,0,0,1
1444,0,0,48,1088,56,48,0,0,1
1445,2,2,96,7472,1904,96,1,0,1
1446,2,2,128,3680,1712,128,1,0,1
1447,67,67,21,0,147,21,0,0,1
1448,67,67,16,0,112,16,0,0,1
1449,50,49,160,640,800,160,1,0,1
1450,2,1,10,110,110,10,0,0,1
1451,0,0,5,10,10,5,0,0,1
1452,0,0,20,345,130,20,1,0,1
1453,19,19,2233,20851,493,2233,1,0,1
1454,1,1,12,48,24,12,1,0,1
1455,1,1,28,56,56,28,0,0,1
1456,0,0,5,10,10,5,0,0,1
1457,-5,0,6,15,15,6,0,0,1
1458,1,1,36,420,216,36,0,0,1
1459,0,0,16,152,48,16,1,0,1
1460,1,1,11,55,11,11,1,0,1
1461,9,7,7392,462378,20664,7392,1,0,3
1462,0,0,16,208,0,16,1,0,1
1463,2,2,30,30,30,30,0,0,1
1464,1,1,589,5073,2299,589,0,0,1
1465,5,5,551,2090,19,551,0,0,1
1467,0,0,272,10352,304,272,1,0,1
1468,0,0,10,180,70,10,1,0,1
1469,0,0,5,15,15,5,0,0,1
1470,1,1,17648,657200,546736,17648,0,0,1
1471,0,0,16,464,0,16,1,0,1
1472,1,1,143,1300,78,143,0,0,1
1473,1,1,260,5840,0,260,1,0,1
1474,2,0,60,930,240,60,1,0,1
1475,1,1,80,3560,0,80,0,0,1
1476,1,1,987,21861,5922,987,1,0,1
1477,1,1,18,162,18,18,1,0,1
1478,1,1,16,16,16,16,1,0,1
1479,2,2,56,798,238,56,1,0,1
1480,0,0,10,10,10,10,0,0,1
1481,8,8,7,0,7,7,1,2,1
1482,8,8,5,5,10,5,1,2,1
1483,9,9,16,256,16,16,1,2,1
1484,10,10,66,1485,330,66,1,2,1
1486,0,0,12,12,12,12,1,0,1
1487,0,0,10,20,5,10,1,0,1
1488,2,2,162,2511,648,162,1,0,1
1489,1,1,64,848,12912,64,1,0,1
1490,15,3,351,11529,27,351,1,0,1
1492,1,0,20,260,150,20,1,0,1
1493,1,1,528,4344,1032,528,1,0,1
1494,1,1,12,108,24,12,1,0,1
1495,2,2,18,414,0,18,1,0,1
1496,2,2,252,7074,2268,252,1,0,1
1497,0,0,52,390,572,52,0,0,2
1498,0,0,5,5,5,5,0,0,1
1499,0,0,5,5,5,5,0,0,1
1500,84,84,1026,1566,1026,1026,0,0,1
1501,0,0,12,108,48,12,1,0,1
1502,0,0,12,168,0,12,1,0,1
1503,0,0,10,150,35,10,1,0,1
1504,50,50,39,468,39,39,1,1,2
1505,1,1,290,495,480,290,0,0,1
1507,47,47,486,11961,9207,486,1,0,1
1508,9,9,216,3600,1296,216,1,2,1
1509,80,80,6096,271968,2976,6096,1,56,3
1510,72,72,442,4420,1326,442,1,60,3
1511,73,73,476,2346,3298,476,0,60,2
1512,71,71,448,4096,1216,448,1,60,3
1513,15,15,450,6570,10440,450,1,4,2
1514,78,78,950,6550,100,950,1,60,3
1515,85,80,66248,436176,361868,66248,1,60,4
1516,78,78,19082,191196,166051,19082,1,60,3
1517,70,70,1369,13098,5994,1369,1,2,1
1518,70,70,3264,45135,15402,3264,1,4,2
1519,16,16,150,2400,5325,150,0,2,1
1520,0,0,8,360,460,8,0,0,1
1521,15,0,21,501,0,21,1,0,1
1523,0,0,24,24,48,24,1,0,1
1524,0,0,5,25,0,5,0,0,1
1525,1,0,720,2800,1460,720,1,0,1
1526,2,2,285,8075,2660,285,0,0,1
1527,1,1,21,822,660,21,1,0,1
1528,0,0,33,330,88,33,1,0,1
1529,2,2,16,264,96,16,1,0,1
1530,44,41,315,5796,2730,315,1,0,2
1531,0,0,18,96,24,18,1,0,1
1532,44,42,1496,4386,7582,1496,1,0,1
1533,388,388,30,210,30,30,0,388,2
1534,93,0,48,3008,16,48,1,0,1
1535,0,0,7,42,14,7,1,0,1
1536,0,0,155,4680,360,155,1,0,1
1537,0,0,33,33,66,33,0,0,1
1538,1,1,12,108,132,12,1,0,1
1539,0,0,1140,42390,14190,1140,1,0,1
1540,0,0,12,48,12,12,0,0,1
1541,6,6,168,5460,0,168,1,6,2
1542,0,0,930,28080,2160,930,1,0,1
1543,63,42,2006,150722,43894,2006,1,0,1
1544,0,0,40,70,70,40,0,0,1
1545,0,0,90,110,110,90,0,0,1
1546,1,1,2265,84060,27795,2265,1,0,1
1547,0,0,8,48,16,8,1,0,1
1548,0,0,384,480,480,384,0,0,1
1549,1,1,4704,200328,3360,4704,1,0,1
1550,0,0,7,7,7,7,1,0,1
1551,0,0,20,980,320,20,1,0,2
1552,20,20,12288,37632,32960,12288,1,0,1
1553,1,1,28,343,917,28,1,0,1
1554,0,0,20,100,20,20,1,0,1
1555,0,0,18,90,18,18,1,0,1
1556,3,2,272,10778,2686,272,1,0,1
1557,1,1,10,230,30,10,0,0,1
1558,2,2,14,14,14,14,0,0,1
1559,2,0,40,4165,4130,40,0,0,1
1560,1,1,22,22,22,22,1,0,2
1561,2,1,20,200,0,20,0,0,1
1562,6,6,288,10800,432,288,1,0,1
1563,8,3,39,1287,429,39,1,0,1
1564,8,3,45,1665,900,45,1,0,1
1565,9,3,45,1350,315,45,1,0,1
1566,9,3,90,2655,2520,90,1,0,2
1567,0,0,5,5,5,5,1,0,1
1568,0,0,60,510,30,60,1,0,1
1569,0,0,10,40,10,10,0,0,1
1570,0,0,10,10,10,10,0,0,1
1571,3,3,462,8414,7042,462,1,0,1
1572,0,0,20,140,80,20,1,0,1
1573,15,15,228,0,228,228,0,0,1
1574,20,20,80,160,80,80,1,0,1
1575,2,1,28,140,112,28,1,1,1
1576,0,0,70,910,182,70,1,0,1
1577,2,2,112,11662,11564,112,0,0,1
1578,0,0,5,5,5,5,1,0,1
1579,8,8,168,252,924,168,1,0,1
1580,4,4,800,4650,2425,800,1,1,1
1581,0,0,45,210,210,45,0,0,1
1582,1,1,14,112,0,14,1,0,1
1583,0,0,30,30,30,30,0,0,1
1584,0,0,8,112,0,8,0,0,1
1585,8,8,66,66,66,66,0,0,1
1586,8,8,33,33,66,33,0,0,1
1587,1,0,60,48,48,60,1,0,1
1588,0,0,25,0,2305,25,0,0,1
1589,0,0,135,1755,351,135,1,0,1
1590,1,1,810,71205,71205,810,0,0,1
1591,0,0,24,192,192,24,1,0,1
1592,0,0,24,144,168,24,1,0,1
1593,0,0,18,18,18,18,1,0,2
1594,1,1,72,414,90,72,1,1,1
1595,1,1,104,1105,182,104,1,1,1
1596,3,2,816,7701,2125,816,1,1,1
1597,0,0,100,120,230,100,0,0,1
1598,0,0,5,5,5,5,0,0,1
1599,0,0,30,30,30,30,0,0,1
1600,2,2,24,768,0,24,0,1,1
1601,7,7,16,2896,2880,16,1,0,1
1602,7,7,36,804,120,36,1,0,1
1603,1,1,8,436,8,8,1,0,1
1605,1,1,5,30,0,5,1,0,1
1606,2,2,128,1856,176,128,1,0,1
1607,0,0,20,580,10,20,1,0,1
1608,2,2,42,210,252,42,1,0,2
1609,2,2,42,126,42,42,0,0,2
1610,1,1,40,80,60,40,1,0,3
1611,0,0,60,60,60,60,0,0,2
1612,5,5,76,380,76,76,1,0,2
1613,0,0,5,135,1120,5,1,0,1
1614,8,6,40,312,112,40,0,1,1
1615,16,15,36,72,0,36,0,2,1
1616,1,1,126,2184,126,126,0,1,4
1617,2,2,60,440,80,60,0,0,1
1618,21,21,300,2420,2220,300,1,21,2
1619,111,1,12,48,0,12,0,0,1
1620,6,6,42,1218,1512,42,0,0,1
1621,0,0,39,104,91,39,1,0,2
1622,1,1,39,117,208,39,1,0,1
1623,22,22,168,7868,2436,168,1,0,2
1624,6,6,160,580,560,160,0,1,1
1625,12,12,152,304,0,152,0,0,2
1626,1,1,22,176,88,22,1,0,1
1627,0,0,18,681,192,18,0,0,1
1628,81,81,90,180,540,90,1,0,1
1629,1,1,330,858,3102,330,1,0,2
1630,9,9,348,2523,1102,348,1,5,4
1631,0,0,36,864,492,36,1,0,1
1633,0,0,90,1800,135,90,0,0,2
1634,0,0,12,0,192,12,1,0,1
1635,245,245,64,128,128,64,1,0,1
1636,1,1,14,14,14,14,0,0,1
1637,1,1,5,55,40,5,0,0,1
1638,6,6,32,32,32,32,1,0,1
1639,1,1,10,40,10,10,0,1,1
1640,5,5,40,1240,60,40,1,0,1
1641,0,0,12,60,0,12,0,0,1
1642,6,5,6270,49286,56392,6270,1,0,1
1643,1,1,40,880,705,40,0,0,1
1644,0,0,14,28,14,14,1,0,1
1645,6,2,22,44,88,22,1,0,1
1646,7,7,32400,38880,38880,32400,0,1,3
1647,0,0,16,16,16,16,0,0,1
1648,0,0,5,5,5,5,0,0,1
1650,34,34,90,3030,90,90,1,0,1
1651,47,14,160,1056,448,160,1,0,1
1652,6,6,336,13800,16800,336,1,0,1
1653,15,15,240,2400,120,240,1,1,1
1654,481,481,4399,34450,43831,4399,1,349,6
1655,0,0,16,32,0,16,0,0,1
1656,27,27,32,0,144,32,1,0,1
1657,2,2,210,1694,854,210,1,0,1
1658,0,0,10,60,60,10,1,0,1
1659,0,0,42,126,77,42,1,0,1
1660,0,0,10,10,10,10,0,0,1
1661,0,0,80,2260,290,80,0,0,2
1662,1,1,11,11,66,11,0,0,1
1663,5,5,14,266,70,14,0,5,1
1664,1,1,24,24,48,24,0,0,2
1665,3,3,650,8475,100,650,1,0,1
1666,0,0,6,18,18,6,0,0,1
1667,1,1,180,660,680,180,0,0,2
1668,1,1,48,10616,9024,48,1,0,1
1669,14,14,57,285,0,57,0,1,2
1670,15,15,16,32,32,16,0,0,1
1671,6,6,72,5382,4752,72,1,0,1
1672,63,62,4032,88326,91980,4032,1,1,2
1673,0,0,6,0,0,6,0,0,2
1674,6,6,5428,79511,93449,5428,1,0,1
1675,1,1,135,1530,780,135,1,1,1
1676,-1,0,36,792,99,36,0,0,1
1677,0,0,88,1496,1200,88,0,0,1
1678,12,6,3097,36100,15390,3097,1,0,1
1679,3,3,18,54,36,18,1,0,1
1680,4,4,16,64,80,16,1,0,1
1681,1,1,1340,44280,4420,1340,1,0,1
1682,4,0,30,185,45,30,1,0,1
1683,0,0,10,10,15,10,0,0,1
1684,0,0,50,1715,40,50,1,0,1
1685,0,0,10,320,20,10,1,0,1
1686,0,0,15,13625,90,15,0,0,1
1687,11,6,60,660,180,60,1,0,1
1688,1,1,72,3828,0,72,0,0,1
1689,18,18,20,1020,800,20,1,0,1
1690,5,5,68,272,612,68,1,0,2
1691,0,0,18,144,108,18,0,0,1
1693,11,11,168,3752,784,168,1,0,1
1694,0,0,5,15,0,5,1,0,1
1695,1,1,22,473,528,22,0,0,1
1696,0,0,49,1554,7,49,0,0,1
1697,0,0,10,50,10,10,1,0,1
1698,0,0,51,0,0,51,0,0,1
1699,4,4,240,312,636,240,1,0,1
1700,0,0,20,60,16,20,1,0,2
1701,0,0,144,672,848,144,1,0,1
1702,0,0,3,3,3,3,0,0,1
1703,11,11,345,1955,2277,345,1,0,1
1704,0,0,12,84,36,12,1,0,1
1705,3,3,63,105,42,63,1,0,1
1706,6,6,14,28,28,14,1,0,1
1707,3,3,1331,1452,2233,1331,1,0,1
1708,0,0,5,15,15,5,0,0,1
1709,34,33,132,7359,2519,132,1,0,1
1710,6,6,760,6280,1180,760,1,4,2
1711,6,6,2600,14326,15028,2600,1,4,3
1712,24,24,44,88,44,44,0,2,1
1713,201,201,13,494,416,13,0,201,1
1714,0,0,68,1108,1164,68,1,0,1
1715,38,36,7579,405821,2703,7579,0,0,1
1716,9,9,294,10017,1050,294,1,0,1
1717,10,10,162,4833,0,162,0,0,1
1718,2,2,5,350,375,5,1,0,1
1719,22,0,342,2277,2277,342,0,0,1
1720,22,22,840,4530,4530,840,0,0,1
1721,11,5,1872,147816,2574,1872,1,2,2
1722,4,4,240,2376,552,240,1,1,1
1723,2,2,340,6140,1300,340,1,0,1
1724,5,5,72,1008,36,72,1,0,1
1725,8,8,195,9152,234,195,1,0,1
1726,1,1,10,15,110,10,0,0,1
1727,4,1,5200,14118,20137,5200,1,0,1
1728,2,2,1332,25974,6808,1332,1,0,2
1729,1,1,12,12,12,12,1,0,1
1730,0,0,7,28,7,7,1,0,1
1731,2,2,144,3960,360,144,1,0,1
1732,0,0,14846,82992,81744,14846,1,0,1
1734,1,1,76,380,0,76,1,0,2
1735,0,0,110,3600,170,110,1,0,1
1736,1,1,39,39,78,39,1,0,1
1737,1,1,156,468,546,156,1,0,1
1738,1,1,90,495,225,90,1,0,2
1739,10,10,819,28899,107094,819,1,9,5
1740,0,0,3,3,3,3,0,0,1
1741,0,0,5,15,15,5,1,0,1
1742,1,1,50,590,40,50,1,0,1
1743,0,0,15,65,10,15,1,0,1
1744,0,0,15,20,55,15,0,0,1
1745,0,0,3,27,6,3,0,0,1
1746,4,4,3192,7476,3416,3192,0,0,1
1747,0,0,6,18,18,6,1,0,1
1748,1,1,42,84,0,42,1,0,1
1749,0,0,6,30,3,6,0,0,1
1750,0,0,3,3,0,3,0,0,1
1751,0,0,280,1600,670,280,1,0,1
1752,0,0,20,30,30,20,0,0,1
1753,1,1,33,693,396,33,1,0,1
1754,2,2,66,264,66,66,1,0,1
1755,0,0,6,6,6,6,1,0,1
1756,0,0,4,0,4,4,0,0,1
1757,0,0,8,140,168,8,0,0,1
1758,0,0,10,10,315,10,0,0,1
1759,7,7,56,168,56,56,1,7,2
1760,1,1,7,14,14,7,1,0,1
1761,0,0,6,30,0,6,1,0,1
1762,0,0,215,67430,87500,215,1,0,1
1763,0,0,24,3408,3336,24,1,0,1
1764,141,141,6708,556764,6448,6708,1,4,4
1765,10,10,13534,1158430,4757,13534,1,4,5
1766,2,2,120,5370,0,120,0,0,2
1767,1,1,552,4278,1748,552,1,0,1
1768,2,2,132,6120,0,132,0,0,2
1769,25,25,25868,1129173,1891960,25868,1,0,1
1770,1,1,300,680,600,300,1,0,1
1771,7,7,6466,436211,71492,6466,1,7,2
1772,1,1,1280,2000,1328,1280,0,0,1
1773,7,7,285,10526,760,285,1,0,1
1774,1,0,5,10,10,5,1,0,1
1775,6,6,3,63,51,3,1,1,1
1776,2,2,260,6160,1720,260,1,0,1
1777,1,1,40,200,140,40,1,0,1
1778,1,1,336,11312,3568,336,1,0,1
1779,8,8,192,1440,480,192,1,0,1
1780,1,1,20,20,20,20,1,0,1
1781,1,1,90,1395,1440,90,1,0,1
1782,3,3,192,1728,864,192,1,0,1
1783,3,3,945,5175,7515,945,1,0,1
1784,3,3,340,3264,408,340,1,0,1
1785,1,1,22,110,0,22,1,0,1
1786,2,2,115,184,138,115,1,2,3
1787,3,3,270,13014,675,270,1,0,1
1788,38,6,81,5454,216,81,1,0,1
1789,-1,0,16,32,32,16,0,0,1
1790,-1,0,36,1548,162,36,0,0,2
1791,-1,0,216,7668,90,216,0,0,2
1792,2,2,84,1953,1050,84,0,0,3
1793,0,0,25,10,10,25,1,0,1
1794,17,17,54,270,54,54,1,0,1
1795,1,1,5565,20811,64407,5565,1,0,1
1796,1,1,104,1880,1768,104,1,0,1
1797,0,0,8,88,80,8,0,0,1
1798,0,0,12,96,108,12,0,0,1
1799,0,0,1060,2560,2380,1060,1,0,1
1800,0,0,5,25,50,5,1,0,1
1801,0,0,120,24,324,120,0,0,1
1802,0,0,3528,1120122,0,3528,1,0,1
1805,15,2,36,342,162,36,1,2,2
1806,0,0,804,201978,0,804,0,0,1
1807,6,6,6,6,6,6,0,0,1
1808,0,0,96,1200,1632,96,1,0,1
1809,0,0,12,18,18,12,0,0,1
1810,5,5,152,304,304,152,1,1,2
1811,1,1,28,28,0,28,1,1,2
1812,0,0,12,30,42,12,0,0,1
1813,0,0,105,8250,0,105,1,0,1
1814,9,9,672,1032,2064,672,1,0,1
1815,5,5,630,6202,4088,630,1,1,2
1816,2,2,192,1968,432,192,1,0,1
1817,5,5,84,1596,1134,84,1,2,3
1818,0,0,10,195,10,10,1,0,1
1819,119,51,16,16,16,16,1,0,1
1820,44,44,360,5565,2775,360,1,0,1
1821,91,91,198,1100,61468,198,0,0,2
1822,0,0,5,0,5,5,0,0,1
1823,51,51,16,32,16,16,1,0,1
1824,0,0,6,12,6,6,1,0,2
1825,2,2,192,11472,11460,192,0,0,1
1826,20,20,5,45,5,5,1,0,1
1827,6,6,5566,153582,152350,5566,1,0,1
1828,41,35,6885,892347,442068,6885,1,35,2
1829,0,0,6,36,6,6,1,0,1
1830,0,0,10,10,10,10,0,0,1
1831,0,0,25,0,525,25,0,0,1
1832,0,0,10,80,30,10,1,0,1
1833,6,6,264,0,11088,264,1,0,1
1834,0,0,812,21344,406,812,1,0,2
1835,0,0,195,11820,5157,195,0,0,1
1836,6,6,4125,17775,24275,4125,1,0,1
1837,0,0,36,0,13500,36,1,0,2
1838,0,0,5,0,360,5,0,0,1
1839,7,7,231,4356,0,231,1,0,1
1840,7,7,4158,35175,9555,4158,1,0,1
1841,12,12,564,99311,15557,564,0,1,3
1842,21,7,2565,105867,34830,2565,1,0,1
1843,2,2,12,72,0,12,0,1,1
